tweet_id,text,emotion
32482,@ iMac _ too Iss haramkhor ko nyota diya toh diya par isko baithaya kiske paas gaya hai admiral dk joshi ke paas 😂😂😂 a … https // t co / VXPA4c9ZBs,anger
31620,Increase vacancies for SSC CGL 2017 Sabka Sath Sabka Vikas # IncreaseSSCCGL2017Vacancies … https // tco / 8g72qqE4hp,trust
28616,RT @ Akhilpratapsin7 @ anjanaomkashyap Ab dalali ho gyi ho to desh ke muddo per patrakarita kr li jiye Yuva berojgaar hai Kisan suicide kr r …,anger
16030,# SarileruNeekevvaru my First tweet in this tag . So happy with crew nd cast waiting now for DOP may be a Bollywood o … https // t . co / Kb0N5yorVt,joy
13954,@ Rabipirzada Wo tere duabai ke kharche wo tery makeup ke kharche 😏 Wo tere mehange designers ke jhore Aur kiya … https // t co / KjLxevtIeV,anger
39493,Very nice too good . Agar aap acche Hain Log Aap Ke Saath Hamesha rahenge https // t . co / QdO931vxdl,joy
15263,@ Honeybirdtravel @ nepaltourismb Lovely have fun ! I ’ ve been to Nepal 3 times in the last year . Really enjoy getting … https // t . co / eRpULEx2px,joy
17334,@ Amirasalaah74 Happy birthday ya 2mr w rbna ywf2k 💖💖,joy
28857,# PledgeAgainstCorruption @ Gurmeetramrahim @ Derasachasauda Pujya guru ji ke vachan h ki pap julam ki kmai insan ka s … https // t co / xEC4LMDsU8,trust
29872,RT @ shabanais Thank God Shahrukh Khan didn't take up # Lagaan movie offer . # Aamirkhan was perfect in the movie . It was an Oscar worthy per …,joy
25916,@ WhoSunilGrover Sir aap kapil sharma ke show me aao na bharat film ka pramotion krne aap aaoge to film 300carod zarur kamayega,joy
17363,@ TataCLiQCare @ RNTata2000 Out of stock hota hai to stock ki list me Kyu rakhte ho pagal Kyu banate ho hmko,anger
19109,jaise *** Asha Ram *** ke CHAMCHE ro rahe hain ki oonka Guru jail me chala gaya ... vaise hi .... in Dono *** RANDIBAJO … https // t . co / Yz4mIhPQb4,anger
25530,RT @ its __ funn Happy Birthday Basanti May you have thousands more 😊😊,joy
32123,Miss you atal ji agar aaj aap hamare beech hote garv hota @ narendramodi https // t . co / xaPLtfLttH,sadness
32754,Mene khud ka tamasha khd bnaya # logon ny mjhy kya girana tha # mne khud ko khud giraya h # chlo azma k dkh lety h … https // t . co / fj1Cl3xYY4,sadness
28115,@ manav _ walia All the very best . Koi kaam ho ti btaa dena,joy
30769,@ abhivatsal1 Yadi dhara 370 35 A par Kuch Nahi Kiya to bahut a66a Nahi Hoga 2024 BJP ke liy RajyaSabha me bahumat Bhi Nahi hai,anger
38547,@ chaddi _ chikka Sigh ! Wish it were that easy ! 😪😪,sadness
4873,@ SushmaSwaraj Aap Jaise Ab Koi sayad mile 🙏😭 India best Minister forever 🙏,sadness
27221,RT @ AbdulSh07904181 Imran khan aap ki team bhoran mai week per ga e he aap mahene mai aik bar Roll of parlemantrian kese clana he steak ko …,anger
25776,@ AMIT _ GUJJU @ maloykd Dr Harshvardhan is the best for Delhiwallah so stop speculating upon Gauti let him first be … https // t co / 2IZEToD9UZ,trust
34884,@ Rangoli _ A Pancholi & veteran ... good joke .. with barely 2 emotions he is being branded as actor ... lol,joy
28223,@ ashutosh83B Baniya opportunist Babu Abh aapki tippadi ki desh aur samaj ko bilkul bhi nahi chahiye Fazool main a … https // t co / PHGkBilsIZ,anger
36238,RT @ jiminnuts JUST SHUT THE FUCK UP https // t . co / gZoHP9RO9I,anger
13622,@ AzeemShamsi12 Lahorion nay is k mun me peshab b nai karna is ki qismt me bus apnay se b kamtar k boot chatna reh gaya he,anger
14700,RT @ BiggBossTroller Makeup dhone ke baad I can't even recognise some # BBMarathi2 contestants 😂 # ShivaniSurve is exception she is looking …,joy
13293,@_ Royal _ Bhargav1 Sale kasai hadi narad tere jaiso ne hi to desh ki phle aisi tesi ki hinduo ko aaps m bhida kar or … https // t . co / eoP1dYbv0g,anger
5177,@ FeminaIndia We are always on bus mauka milna chahiye program turant ho jaayega,joy
22605,@ SwetaSinghAT 30000 se jayada BJP fake WhatsApp and websites advertiser's heir karke rakhe hai Hut Modi tujse ye ummid na thi,anger
6596,@ Living _ Armaal22 @ Shanaya _ Raval @ TanharAlamAdiba Suicide krna ka ye sahi option nahi tha aesa karne se kya hoga 😔,sadness
24411,@ KDSindhi Just ignore him . We have people like this every where . 1 admi k kehny se ap gaddar nahi ho jaogy na apki … https // t . co / hcZJsh5yJF,anger
23434,@ SuhaiAziz our police is only good in looting and extortion of innocent pakistanis really happy that rangers have brought peace to karachi,anger
6542,RT @ Isalmanist Saath bhi balloons la raha hai tumhare liye 🤣🤣 # 15DaysToBHARAT https // tco / TZ77BEKn0K,joy
6111,@ Dodo40274910 @ KailashOnline @ SureshK96925115 Ishwar ne shakal acchhi nahin di aur Pariwar & Samaj ne sabhyata nahi … https // t . co / DIUUlMn1RU,sadness
12054,Kyu tum muslim rashtra bane ye tamanna rakhte ho ? Isis mein kyu nahi bharti ho jate tum ? https // t . co / YNEfX5bCNv,anger
31041,@ realdonaldtrump thank you got your acknowledgement that you are in fact in tune with me . Reassuring as ever sin … https // t . co / vcMIf29cbd,trust
5897,@ Nehasharma302 @ anjanaomkashyap Chamchi wamchi kutch nahi ye Sab paiso pe nachne wale log hain . Paisa phek aur jo c … https // t . co / zoYW47SwWl,anger
18782,@ republic Lagbhag har state mai aapki sarkar hai Center mai bhi bahumat se aap hai President aapki pasnd ka hai … https // t co / 1fTEf1izCC,trust
1051,@ Abhishekkar _ CNBC 🤣🤣🤣🤣🤣🤣 AKA sir ne to CNBC ke pahele bol diya tha https // t . co / h1rAzqIHs0,joy
8329,Sale bhosdi ke shingham return or golmal again bhull gya Kiya sale dekh Kiya kar fir bola kar https // t . co / OHqfL70J8W,anger
30329,@ sahoo _ rebel @ iSalmansCombat @ BeingSalmanKhan @ UrvashiRautela Bharat Ali Abbas ki bajrangi bhaijaan hai .. badi Blockbuster hogi,joy
26390,@ narendramodi @ narendramodi ji hope you reply me sir congratulations on this big win Appka ik supporter,joy
39197,@ ritz _ roop More than a year hum bahut purane dost ha roop bas aap bhul gaye hume naye dost pakar 😛😛😛😛,sadness
39170,@ nehapant19 Modi ji jindabad sanskar se bhari BJP parti ko sat sat naman,joy
15050,@ ushautpal It sounds and fits so very much better than the original song . Apna naam badal doon Ya tera naam chhupa … https // t . co / qdqtYZm39L,joy
6277,@ mdfaisalsk27 Finally we didn ’ t change cowkidaar jaisa bhi imandaar hey,trust
25705,Saale ki sirf shirt phada tho itni halchal ? Jo mathura me Bharat yadav ka jaan li ye darindon ne uska kya ? Chal B … https // t co / HQBQREug4d,anger
8859,@ anjubalabjp @ narendramodi @ AmitShah @ BJP4India Congratulations di bahut bahut subhkamnaye deepak sahu yuva morcha … https // t co / 2Lu3ayLqfM,joy
22416,@ iVeenaKhan Shut up Fucking Bitch apni oqat mai Fucking dirty Pussy india mai Jes Ghar rhti usi se phudi Maro ke ba … https // t . co / b2eNxESgKh,anger
40789,Congratulations to priminister @ narendramodi you are God Aap Kalyug ke Bhagwan Kalki hai aapse achha koi bhi Kabhi … https // t co / yYcXlQBjRU,joy
19761,@ RabriDeviRJD Arre aunty ji aajkal bachche ko bhi pata hai ki voter list mein naam kaise check karte hai singap … https // tco / 5YmiMCyork,joy
655,Mc hai sala @ imVkohli sale lo jyada ghamand hai .. Kuch din ruk sale tera ghamand dur ho jayega .. https // t . co / Bek19Z9oR3,anger
24143,Bjp ki jeet des ki janta ki jeet hai Modi ji bhavisya me bharat ki janta ki bhagwan ki tarah jane mane jayege Modi … https // t co / lKR2alRxgr,joy
31554,Yrr isey Oppo F11 pkrao jis s hlki light m b achi pictwr ajati hai 🌚 https // t . co / vnJ3qp9BX6,joy
25727,@ Radhika _ Khera Media house ko full payment kare parwakta vejne ki jrurt nh padegi,anger
33146,@ thsaccntisfake When he forms govt in tn n in centre modi is pm 😍😍😍😍 just imagine our modi ji wrath on this goat 🐐 😂😂😂😂,joy
15884,# ElectionResults2019 andhon main kana raja so so true,anger
13558,Pti govt ne MASHALLAH bohot change layi hn pakiatan me . hamari duwa hn k es tarha hamara mulk taraqi kare . ALLAH hama … https // t . co / u4PwVLwvne,joy
42234,@ virendersehwag sir no 4 pr ajinkya rahane kya best option ni ho skte the ?,anger
20412,RT @ AndreAllan I just finished watching this movie on DVD ! Super-cute ni @ MYXphilippines VJ @ shar _ sanpedro ! https // t . co / 4JPVaxngNb,joy
13223,RT @ MaleehaHashmey Well done Army Chief !!👍 Two Army officers to be PUNISHED over leaking sensitive information to State Enemies ! Brig .…,anger
22530,Brahmastra release k pehle brahmastra 2 ki shooting start !!! Really ?!! 😕😕😕 kya bakwas hai 😂,anger
17417,RT @ nahush _ mohole One year of Beautiful film parmanu has given to us by dearest @ TheJohnAbraham guys aaj parmanu movie ko AK Saal hua hai …,joy
4208,Modi modi kahte kahte Hindustan pura ho gaya Kathmulllo ke jute pade Pakistan adhura rah gaya ....... . . Aaaj maa … https // t . co / qPtSn2uSPN,anger
23299,@ BTS _ twt I love u sm !!! Luv the purple hair !!! I purple you !!! Hahahaa you were fantastic today and stunning as alw … https // t . co / xic7xIt5DV,joy
44223,@_ Aansayy _ Shayad Sbhi female frnd to yhi khti you deserve better 😁,joy
24546,@ MamataOfficial Jai Shri Ram 🙏🏻 Good Decision app aye ya Na aye koi farq nahi padhta hai kyuin Ki already Modi Jee a … https // t . co / blAlXX2HnN,anger
13156,@ manojgajjar111 Sikha kya tere bus ka hai hi nahi . Chutye se ghandu or ghandu se modi ka bhi baap nikla hai tu . Bha … https // t . co / 9EddXWpJeD,anger
21563,@ iiscoDisco Jhoot nahi bol raha yay apni mahnat say PM bana hai or jab ap khud kisi Cheez ko experience kartay ho t … https // t . co / hkLSUc9hCx,anger
38593,@ HaayaKhan Hahah me kafi jaldi sudher jaon ga sari life ki zarorat nhi paray gi 😂 I am also good by the grace of Allah 😊,joy
20844,@ awasthis @ abpnewshindi @ abpnewstv Rahul Gandhi ko Chowkidar Chor hai Ka nara bhut bhari pad gya kuki wo khud bail … https // t co / yKahipYXZb,anger
15065,RT @ ImKasam _ insan1 @ NeenaD Thanx my sweet lovely Dii # MSG papa bless u always . # Dhan _ Dhan _ satguru _ tera _ hi _ aasra # WelfareByDSSVolunteers,joy
25899,@ rssurjewala @ INCIndia Tv debate par ane ki tum logo ki aukat hi nahi hai Tumhara party president hi muh chupa ke … https // t co / vyduFxKV0R,anger
33995,RT @ imsumitrathi Chakravarti samrat Maharaja Dhiraj Raj Rajeshwar Veer Siromani Shahanshah E Azam Maa Bharti ke Ladle Saput Maa Hiraben K …,trust
11637,@ UngraduateG @ YTCreatorsIndia i am big fan of you o will retweet aapka channel jaldi vapas lane ki kushish karuga m … https // t . co / wTunqJxXPc,joy
7128,@ sardanarohit @ aajtak @ aroonpurie Rohit jab tere jese bhadve patrakar banke bjp ke talve chatate hai to bahiskar ho … https // t co / 0kpDa5L9Ii,anger
11391,@ confusedarmy _ IT'S MY BABIES WHO DESERVED SO MUCH BETTER TRULY SCREW THE WRITER SAARE CHARACTER DEVELOPMENT KA RA … https // t . co / 1RJvjJAJ36,anger
15198,@ OpIndia _ com @ ShefVaidya Aise liberals ki Maa ka Bho * da . They don't believe in court democracy and system ..,anger
34660,Pradhanamntri ki kurshi ki izzat hamesha ki jayegi Lekin us vyakti ki bilkul bhi nahi jise desh pujipatiyon ne apn … https // t . co / 95FxKOXOuG,anger
22825,@ quintanillasmj Ohhhh ........ my point still stands I'm very protective of Michael lol . That is one confusing app,joy
22517,@ Faisals63208902 @ peaceforchange Ap k pas tho atom bomb sab hain or pak army hain Or Han os jang k lye apka afgha … https // t co / jS5o2Mp91p,anger
14935,@ abhisar _ sharma Madamji mee tera bhai nahi hai .. arre guu aadmi agar @ MamataOfficial aaisa nahi karegi toh muslim vo … https // t . co / 1cVgHptXU6,anger
23712,Logo k to crush nakhre krtey han Hamare to best friend k nakhre hi khatam nhi hoty,joy
16370,@ RamshaOfficial Me world cup me caiptain tha . Bht khushi hui khel k . Sarfraz Ahmad,joy
1432,@ squintneon Usko toh kejriwal ne khud reject kar diya tha . Education minister toh kejriwal khud bana sakta tha ? Raj … https // t . co / bea2LWY3ZQ,anger
11894,@ AnwarLodhi Yeh Tabbarh NS ko Nelson Mandela sabit karega !? NS toh Nelson ke kutte ki ' bakiyat ' ke baraber bhi na … https // t . co / 1lq10ot8yc,anger
1656,@ mlkhattar Sir Congratulations on your marvellous victory @ BJP but it seems that no one is ever bothered about sev … https // t . co / 8woRVtJlvE,sadness
16679,@ nsfw _ hs Maybe I'll faing and I won't feel a thing .,sadness
16138,@ AzazSyed @ BBhuttoZardari @ MaryamNSharif Bharva kisi haram ki ulaad Apni maa ki izzat Ka hi khial Ker tera Malik … https // t co / lpdarJrNVm,anger
28703,Apne karrm nahi dekhti Congres janta ki to tab sochenge jub apne ghotale pure honge 72000 ka lalach deya voter ko … https // t co / Tr9uHY1vIU,anger
44568,@ CMMadhyaPradesh RESPE . SIR AAP KO BAHUT BAHUT BADDHAI SHUBHKANAYE AAP KO HAMARA YE SANDESH HAI KI AAP KO MP ME CON … https // t . co / eUnL1CCYJA,joy
11179,@ sardanarohit Sardana Sarkar ka pithu Sharam kar Insaniyat nhi toh patarkarita chod do I hope bjp wale … https // t co / 8pdQcW6lGn,anger
1453,@ AamAadmiParty @ ArvindKejriwal x cm Shila dixet or under karne wale the feku tum annaji ko b dhokha de diya,anger
26731,RT @ LimelightNI 🚨@ LimelightNI weekly listings ticket competition 🚨 🔁 RT FOLLOW us + REPLY with which gig you'd love to go to & you could W …,joy
14232,@ narendramodi very nice sir aap ko hmare trph bhut bhut hardik subhkamnaye or dher sarin bdhaiya bjp and Modi j … https // t . co / M0qUMfTysz,joy
10624,@ deepolice12 @ ModiLeDubega Ek bade officer apne ek constable ke khade hokar encourage karna bade dil ko darshata hai sir ur really great 👍,joy
3086,iska fayda bhi sirf woh log uthayenge jinko dusro ki problem se koi matlab nahi hain . thoda public ko swabhimaan se … https // t . co / A9l4Asul5g,anger
30434,I was humming Dheere Dheere to myself during my exams I feel like I promoted the song better in college than you d … https // t . co / XYw95pl4sC,joy
3240,@ DevilSRKian Yhi ki Mujhe Tere Pe Trust Nahi Tu Harr Baari Meko Last Circle Me Marwa Deta Hai 😒,sadness
13166,@ devenrolly1987 @ KapilSharmaK9 @ BeingSalmanKhan @ SonyTV Saley tere jaise bhikhari ko kabhi apni aukat nahi bhulni chahiye samjha gadhey 👎😂,anger
23841,RT @ Ayebcc 24 yr you're really cool and i luv yr transformation surely need to take some tips from you . And tmne mughe khi ka tour krwan …,joy
23881,@ CNNnews18 @ INCIndia @ narendramodi @ JanataDal _ S @ samajwadiparty @ Zebaism Bhai bahut hi acha faisala hai aur ek kaa … https // t co / 85zpj3ldSC,joy
17415,RT @ MayWard85331344 @ russsamsonn @ S _ Class _ Rank14 Thank you so much Sir @ mor1019 Kakayanin Kaya by Maymay Entrata # MayWard # MaymayEntra …,joy
31084,@ kunalkamra88 Don't know why liberals hate self made people khud 200Rs ki tickets bikti nahi dusron ko ungli karni hai .,anger
22189,@ MahaAli3320 Allah pak os k Dil ka darwaza kbi off nai krta jo sb k lyhe ache ehsas aor Dua Dil ma rkhta ho Aajzi,trust
23833,@ bhupeshbaghel cm sahab jai johar Mai jamgaon M patan distt durg cg see Hemant kumar Sinha Meri wife ko Kam see nik … https // t co / 58uscCuWRg,sadness
34116,@ VoiceofmyBharat Ravish ji Sabse pahle aapko badhaiaaj patrakarita diwas me AAP jaise imandar kuch hi ankar hain … https // t co / mijQPJgS2Z,joy
23945,Prime Minister Modi Ji aur cabinet ki sabhi Mantrio ko mera hardik subh kamnay . I pray for success . Namaskar .,trust
29405,@ spin _ ghar Looks like a good cooked up story Hehe Hum bhi issi mulk main rehtey hain bhai Lol,joy
44145,@ Mithunc18125758 @ gahlautsingh @ indiatvnews @ SushantBSinha Whatsap nmber do send krta hun video,joy
25660,@ nonanaina90 @ erbmjha It's my pleasure Aap jo bhi tweet karati hai vo sab me padhata hu Ha ye baat jarur hai … https // tco / YiRf8IcZRL,joy
10395,@ Shalini21302918 @ Radha _ singh0710 Apna koi future nhi bata payega 👉😜,joy
6720,Agar koi bole desh me # Vikas nahi huva tu hum nahi manege . Kyunke desh me jana maana Gunda bhi desh ka … https // t . co / 4o9O83ExTV,anger
18769,RT @ iaarushkumar @ Bas1Kingg @ akshaykumar @ mrsfunnybones please akki ko choosna band kro Let him gain some weight Kya halat krdi h choos …,anger
33426,RT @ ITasnim3 My dear Thanks dear Allah's unending Noor & khair https // t co / 6xIkjrthwO,joy
11317,Dear viewers thank you for you unconditional love and faith @ CNBC _ Awaaz https // t co / vVniBUUqPE,joy
31297,@ luckymishr @ upen90 Toh tu kya Hai Saale ? Hum jisko cahte hai usko vote dete hai tera problem kya hai ? Saale Haan … https // t . co / LrTyfvsLcq,anger
22716,@ anjanaomkashyap Anjana ji Desh me Berozgaari ki bahot badi samasya hai sab chaipakode etc . bechane lag Gaye to k … https // t . co / tliJpfktLY,anger
7350,@ jung _ jeffery127 Kshsjsksks I love you too you ’ re so talented and sweet uwu https // t . co / nNhQfU2IXD,joy
22761,Harris sohail k 2 chokay dekhnay k liye yeh awaam bc ussko team main rakhna chahti hai k classy shots khelta hai .,joy
15817,@ VijayThuse @ Ankur82691495 @ PUBG _ BABA @ panditrahul108 2024 aane me abhi time h Bhai ... abhi SE kyo tayarii KR rhe ho 😂😋,joy
14950,@ narendramodi Bohut Bohut subhkamnaye Sir ... We all are with you always .. You are our pride .,joy
45222,RT @ SINGHPUNCHES Problem Ye nahi ki cong ka mukhia kaun hai . Problm hai cong ki top to bottom ahankari maqqar tanashah deshvirodhi evil so …,anger
17279,@ KamalPreetIns17 @ Gurmeetramrahim Bappu @ Gurmeetramrahim ji rehmt krn guddi te 🤗 # Dhan _ Dhan _ Satguru _ Tera _ Hi _ Aasra 🙏… https // t co / d6BuGjwouC,joy
24649,@ Mona58847170 @ ThinkTankPmlN7 @ m030008463323 @ MaryamNSharif @ AzmaBokhari Ye bohat bad zaban wazeer hai ghatia aurat,anger
14220,@ DanzoDS I am not going to be able to handle the wait for the next one . ITS GANNA BE SO GOOD,joy
20783,@ Khaled __ Qureshi Saggi bhehn ko nhi choro zaleel logo ne astagfirullah 🙉😭,sadness
38764,RT @ rugtmm Sum rlly wrng w me btch so it ’ s best u relax,anger
10732,@ free _ thinker @ abhisar _ sharma @ free _ thinker ye Andh namazi ki kartut tum advertisement kr rahe ho Andh namazi log … https // t co / hFVrAOd9TG,anger
17151,@ MaryamNSharif Allah bachaye Pakistan ko is ganjay chor Nawaz sharif sy .... r iski nasal sy ...,anger
43141,Tweets like KR l ignore naaa Karo . Koi baaat kr lo . Ignore krne walay apni neendain Puri kr rahe hain 😑😑😑,sadness
27547,@ aajtak @ KumarVikrantS 5 yr jrurat hi kya h ye election to gya jin state me Congress aaye unke hi vada pure nhi ki … https // t . co / vQCfRREjY9,anger
8569,@ ppbajpai Last 5 saal me whatsappfacebook chalana sekha gaya hai . agar samaj hoti to neet-ug ke exam me 27000 jo b … https // t . co / gc5thNAU1Q,anger
19016,@ KumarSunil11 @ abpnewstv So oath taking ceremony of PM of the country is a circus and drama ? Sadme se bahar nahi nikle ho kya ?,anger
27005,@ dev _ pipal @ SanjayAzadSln @ macsingle75 Ye konsa print media authorised hai .. abe chutiye vha pe candidate ke member … https // t . co / h2JtC6IYu2,anger
36984,@ TataSky Randi k bachhon 26 days ho gaya ek box replacement nahi ho raha tumse,anger
26750,As salam u walaikum Guyz Mai aap sabse maafi chahugi jinka jane anjane maine dil dukhaya ho is ramzan k pak m … https // t co / txmCwwIJDT,sadness
22426,@ mepratap @ astitvam @ Tejasvi _ Surya @ AnantkumarH @ bhagwantkhuba Kudos !! Proud of you sir . Who can say that you are a … https // t . co / wb5uTjt5aV,joy
4735,Kyu Karte Hain Aise Log tweet karne waali ladkiyo ne aksar apne Suraj ka naam khud apni body par tattoo kara rakh … https // t . co / TncDzpsGyh,anger
6182,@ sambitswaraj U won already all of the heart .... Har kar bhi jit gaye sambit ji ... We hv proud of u ... bhagvan ka adesh he .✌✌✌✌,joy
14423,@ darainshahidi @ GoNews24x7 Aap ek show karte they ESPN / StarSports par bahut accha lagta tha Uttam starr ka commentator hai aapmein 🙂,joy
23159,@ anjanaomkashyap Muze modi ji ko jitana tha aapko modi ji ko jitaana tha Modi ji jeet gaye Ham aap khush huye A … https // t . co / H4yyCDmVNE,joy
22776,@ anjanaomkashyap Sense Jada berogari ki maar to in netav ki hui h Jo is Chunav me haar gaye ab modi g into Kya kaam … https // t co / Up8S9vxRJ2,anger
28186,@ jarariya91 Tu ye soch rha tha ki hinduo ko gaali dekar tu hero ban gaya h tu congress mai hero ban sakta hoga pub … https // t co / I3RqofZ8px,anger
3293,RT @ GuruOfficial My fav film coming soon # ArdaasKaraan BY @ igippygrewal paji 🙏 @ GurpreetGhuggi paji @ SapnaPabbi Here ’ s the teaser https …,joy
35468,@ rssurjewala kahan ho be khujliwala sorry to say that but I m very angry with congress,anger
31381,RT @ anujkumarurmali @ hardikpandya7 @ mipaltan Big hitter Har dikha de dusri team ko Har - dikh,joy
21896,Spurs jeet jae bs Liverpool kutta ki mout haray,anger
43252,@ AmitAgarwal9 @ TajinderBagga Maa se badkar es duniya mai koi guru nahi hai maa our pita ji ek dharti hai toh … https // t co / NORPdWFs3C,trust
29278,@ Kiranja34522516 Aaj bhi yaha in jese kutto ki kami nhi he . apne log or is jese kutte ka saport karte dikhenge . Par … https // t . co / mlrGXDhZju,anger
6847,Thank u For Coming Live 😘 But I Missed it 😭 Bhai Apne Duaa k kaha me apka lia har namaz me Duaa krti hn Apka nam la k … https // t . co / ac7SQeftA9,sadness
13212,RT @ Aristemo _ Wallpa 💙 BABYBOY 💙 Fondo en color azul de @ JoaquinBondoni # Aristemo # Fondo # wallpaper # blue # joaqu í nbondoni ARISTEMO TU PAT …,joy
42396,@ ashsmile2k5 @ urbandictionary Now they'll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga you're lit 🔥,joy
30262,@ Antara12333 @ NiharikaK194 Nice Mohsin ji bahu accha kabab diya apne,joy
14140,@ Hariprakash4u Ye Fake hai is per turant FIR ho . isme 4-5 account hai ye daily new ladkiyo ki photo dalta hai . isk … https // t . co / PddfQJnWSE,anger
45023,i hate the feeling that im being sneakdissed 🥴 and i dont say nothig about it 😑 i be feeling like a bitch 😂,anger
2467,@ KhamisuArt I can totally understand ! I can usually be pretty about what I have done with my sona as well . You know … https // t . co / Ix5RiNMX8B,trust
28518,@ iAnkurSingh @ RahulGandhi says me apko pyaar dena Chahta hun Modi Ji ke Dil me pyaar bharna Chahata hun Py … https // t co / aDDLpJnR48,joy
3940,@ SushantBSinha HA sahi suna h 1988 ke email jaisa . Pehle khud ka system toh update kr lo . Bahut saare virus h sinha babu .,anger
12666,# SiddhuQuitPolitics Sardar thok tali or chor politics Bhut burai kar rha tha tu Karma fucks hard,anger
6713,@ PramodV781 @ narendramodi @ AmitShah @ prahladspatel Bhai ji ko badhai,joy
41884,@ Munir1197 @ ranajved @ MaryamNSharif Pakistan ke lutne walo ko allah jillat ki maut de ... ab ishpe bhi aamin kahe ap,anger
12082,@ CharuPragya @ CNNnews18 @ maryashakil You r a good leader like dr satypal ji ... i hope u will be in state assembly so … https // t . co / krOwEn2BJh,trust
5327,@ harrybhalu @ ztcbyzain Zimbabwe ka Shoaib Akhtar tha yeh Wahiyat tareen baal thay bc ke Eid ke eid nahata tha,anger
16674,@ tinka _ bellle good luck tonight babes I know u got this . ❤❤❤❤,joy
42180,Dikkat Hoti Hai Yaha Logo KO . Humare Kaale Pehnave Se . Bhul Jate Hai Log Ki Chand Raat Ke Andhere Me Hi Dil Lubhata H … https // t . co / bOy5oC1Zua,sadness
38180,RT @ hyhd __ You know it hurts when you miss someone but you can't tell them . The only way you can do is pray pray and always pray for them …,sadness
12518,@ narendramodi I love u Modi ji .... maine kavi netaji ko nehi dekha ... aaap ho mera Netaji ... bharat ka Netaji ....… https // t . co / qr5QaIVWXM,joy
4131,@ Er _ Bymistake @ anildubey04 @ msisodia @ ArvindKejriwal @ AtishiAAP @ KumarBibhav @ arunodayprakash Kabhi nahi kyonki ye topibaaz hain 😜,anger
19001,# iqrar ul hassan Happy birthday may u live happy life and live long because we need u we love u or allah pak hamy … https // t co / 4Gi4cT7PBl,joy
27585,@ SushmaSwaraj Lakin aaj is isthiti main wo khud besahara ho gaye hain Aapse request hain Is player and trainer ki … https // t co / V3Gurvm8gZ,sadness
9156,RT @ abba _ jega Lool that was when i have nothn doin 😂😂😂 amma sure is one of the best live chat ever happened in the history of social media …,joy
24466,@ SanjeevYadav _ IN @ yadavakhilesh Waise bjp ko bolna chaiye tha o se 10 to k jivit kara Diya babua ne chalo acaha hI … https // t . co / uMx1X3U6J0,anger
36498,@ MarrJaoo few days baad Eid ke melay me khareed lena new friends ... bahut saari Eidi hogi 🤣🤣🤣,joy
13990,RT @ SonyTV Dekhiye Vaibhav aur humare Mr Theek Hai ka yeh BADHIYA performance ! Iss weekend # SuperDancerChapter3 mein raat 8 baje . @ Being …,joy
14874,@ Muddassar04 jb tk ander ka bughuz nahi nikley ga ... daarhi aur topi sy dhoka hi diya ja skta hy ... Allah aap ko iss class sy doooor rekhy,anger
35054,@ tinygums YAYYYYYY IM HAPPY FOR U 💜 im sure its socute )-,joy
22413,Shame Shame on you Poor social activist is criminal but Rajiv who is killer of Sikh is a hero Vadra the corrupt भं… https // t . co / Dd3CQL8lmO,anger
10379,RT @ Tweeti _ sweety0 Rishta bhale hi online ka ho ... dard to dil me hi hota hai ..,sadness
14003,@ HardikPatel _ Rohit vemula ko bhi to isiliye maar diya gaya tha aaj Rohit humaare beech nahi hai lekin uski ideolog … https // t . co / wils5dKP1W,sadness
22358,diya jo ab vaadi ko jaan se matne ki dhamki de rahe hain anurodh hai ki prakaran men giraftar kar chode gae aropi … https // t co / VBmnod7dqF,anger
15342,Bjp ko jeetna tha so wo jeet gai ab dekhna hai sarkar kashmir ki dhara 370 aur 35 a par kya kadam uuthati hai aur r … https // t . co / Jlik4CDESP,trust
9234,I got no one to wish in my duaa to night . # growingupmuslim,sadness
14113,RT @ pjdecarlo Awesome video of my project using @ Raspberry _ Pi to enhance retro game consoles . Lets you do things like stream games throug …,joy
40669,@ SarfarazA _ 54 you look absolutely stunning a proud Pakistani Pakka Karanchi wala ❤️ only a Peshawari chappal … https // t co / D2wQjkTVW6,joy
34021,@ tehseenp But @ RahulGandhi is better than @ AmitShahOffice . Aloo dalke sona nikalunga,joy
8174,@ 003Gayatri @ sherryontopp @ ashutosh83B Ye to sahi hai ki gaddaro ki kami nhi hai India me apni ma ki ijjat nhi karte honge sab,anger
18945,@ yadavakhilesh Bhaiya ji ham apki har ki sari galiya apke MLA aur adhkch pad par baithe logo ko dete hai jinhone ap … https // t . co / Z9nzKFdjWI,anger
26698,@ narendramodi Your like is always right madam sweta Singh ji,trust
35654,Respected @ narendramodi Ji very very Congratulation Hamara Desh Apka Hatme Surakhit Rahega 130 Cored Lok ka Bisw … https // t . co / X1Rkb6HakH,joy
16530,@ RahulGandhi Aap logo ko parivar ke aage kuch dikhta hi nahi hai kya ..... ya Congress me kabil neta bache hi nahi h … https // t . co / 3LklhV93xk,anger
9642,@ Cypruusss Yaha wala ko kabalo nga birthday man diay nimooooo hahahahahhahaha sorry kuya cyp 😚,joy
14851,@ News18India tum kaam hi aaisa karte ho . Tumhe samaz me hi nahi aata ki politics me maun hi sabse bada hathiyaaar … https // t . co / xy5zxj7DlR,anger
19202,@ awarastic @ Toofani _ Devil @ 1NSTIG8R @ siyakuchu Yeah tum sojao Good night,joy
