tweet_id,text,emotion
34673,@ NokwalManjit # GOOD MORNING FRIENDS # ITSNEWDAYHAPPY MORNING AND DAY AHEAD # SAT SRI AKAAL MANJIT JI # STAY BLES … https // t . co / fYWyMK7iX3,joy
3857,@ JhaSanjay Aacha hua marr gaya . Tere hi party wale sadak par gau hatya kar rahe the tab toh bahut dinge mar raha th … https // t . co / QF0jKIu6SH,anger
4950,RT @ Neleimour Was watching a stream and while the game looks fun the unironic use of SJW made me tune out immediately . Be a better sampl …,anger
4560,Yoongi is so intellectual and woke I wish he had the chance to exhibit all that in his own songs sighhh,sadness
41347,miley ’ s ep is so good !!!!! luv my queen of pop <3,joy
16970,RT @ VipinYa65458369 @ EMofficeUP @ Jagbeer06858772 @ ptshrikant Jaye is garmi me pani k bina yahi h sabka sath aur sabka vikas 8954…,sadness
35295,@ Okay _ Bye ___ Cool 😂💋 Good aisa clarity reh na chahiye life mein,joy
22785,@ madison _ 1806 i was just saying that to not to make her feel bad she looks like a hindo i love u 😕,sadness
40933,RT @ anmolpreetsidhu Best wishes # ModiSarkar https // t . co / tk3ExyWiG9,joy
15663,@ DrJitendraSingh namaskar sir ji . Mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka … https // t . co / 7j07TPuLEU,trust
21889,@ Call _ Me _ Wajjo @ OMG _ its _ Khann Aw that is so sweet of you zaror zaror InShaAllah 😍😍,joy
41700,@ gauravktiwari 😕 Maggie ki mile to kehna mango is missing her so much 😑,sadness
25933,@_ sabanaqvi Garv Se kehte hai Ham Hindu hai Ye Jo Hinduo ko Todne Ki Rajneeti Karre ho na Saare Librandu to Sabak … https // t . co / awQn8iea6o,anger
8940,RT @ JoshiJubin @ HumorouslyVipul @ one _ by _ two Sindhi se tum saans lene ki hawa nahi chura sakoge .... fans to duur ki baat hai .,anger
26555,Modi ji ko jeet ki hardik subhkamnaye https // t . co / 56kb8mhlAA,joy
37850,@ MbalulaFikile # WhatsOnYourCan @ Sjava _ atm Love his outfit inkabi lena 😊 @ hector _ mbatha,joy
21556,RT @ paddypower CONGRATULATIONS to Arsenal Football Club on an absolutely huge night in the club's history . https // t . co / lvYm3SkSIX,joy
11736,@ MaryamNSharif Zindagi may pahli dafa insaf or Qanoon par itimad howa kay ye chor tubber Pakistan may oh sorry jail may eid juzary gi,anger
27035,@ amrendrasadh @ mitalishah121 Ha sahi hei lekin padhne me maja aaya .. lol otmahatiya ☺️☺️☺️☺️. Keep it up Mitaliji,joy
25512,13/14 yo niggas - baby mai chahti hun is eid mai jis colour ka dress pehnu tum bhi same usi colour ka dress pehno wh … https // t . co / hbtZ0uaKjy,joy
20503,@ naveenny3 @ MyTeam _ 11 @ PradeepTigga16 @ IamAtulSri0308 @ SandipB47881913 fast krega bhai to mil jayega prize i hope next winner aap ho 👍,joy
21278,@ billy _ ope My meme partner ! Happy birthday O G Age with Grace !! Here is a gift for your birthday !! 👇 https // t co / X8lUvzAmCu,joy
21929,What we said during election time I apologize people of india And congrats Modiji on this huge victory We want t … https // t co / CTtbEbxpnV,joy
44756,Acha waqt sab bhool jate hain yahan 🤬😕 We are with you @ SarfarazA _ 54 ❤ We will bounce back INSHALLAH 🇵🇰… https // t . co / w6y7plLtYJ,sadness
39120,RT @ staredownnibea Filipina Girl ft Bea de Leon 😩💗 I love you so much @_ beadel 💙 PS indi aq magaling mag edit hehe https // t co / FbrtIwq …,joy
17123,42 - i love you so so so much you ’ re so strong funny and beautiful . always protecting me . you & i have been marrie … https // t . co / siLmK29yk0,joy
6971,@ rpbreakingnews Itni grmi me bhi govt light nahi de rahi h . glti kr di vote dekr congress ko,anger
40171,RT @ aiishadahir “ Allahumma innaka ‘ afuwwun tuhibbul ‘ afwa fa'fu ‘ anni ” — O Allah You are Most Forgiving and You love forgiveness ; so f …,trust
39131,🌹 Sabse pale apko itni badi itihashi bahumat se jitne ki dher sari Subhkamnaye 🌹 apse ek VINATI 🙏 hai ki yadi apko k … https // t co / eqm9EOiAds,joy
4123,@ nirbhaisingh07 @ ANI Election k time pr dusre politicion or tum . log jagte ho bas Ye to hamesha aise hi ladte hai,anger
12612,@ AamirKhanIndFC Tum jio hajaro saal Thanks a imrakhan and your full family,joy
29390,@ kaali _ msa I've been laughed at and made fun of my whole life . I'm not easily embarrassed which means I can't be s … https // t . co / HFVrPLArrY,sadness
28296,RT @ MLB We see … YOU rocking @ Oakley Prizm lenses like @ thejudge44 . 👀 RT for your chance to win a pair ! Official rules https // t . co / 4TOR …,joy
27590,# AmazingArt by krane _ awtz ! Thank you for this creative expression !🙌🏾💙🙌🏾 https // t . co / T7ITLt9IZx,joy
24083,@ narendramodi Ur true inspiration of any generation .. Ur true leader nd great leader ... I salute u sirjee jai mata di ...,joy
28593,RT @ mmpadellan What the polls WON'T tell you is that Elizabeth Warren is quietly running the BEST campaign with the most EXCITING ideas l …,joy
29023,Here's wishing all the very best to @ FarziVakeel for begining a ( hopefully ) long journey to gunning for probably th … https // t . co / hE5RUMdHaN,joy
41240,Assalamu Alaikum Love you Ummy how this lovely night and how fasting ?,joy
18251,RT @ ATKFC Congratulations to our boys Sumit Rathi and Aryan Lamba for being selected in the India U19 squad ! 🔥 Make us proud ! 🔴⚪️ # Aamar …,joy
26688,@ mangeshkarlata @ AmitShah Didi Maa ye aapka hi aashirvad hai ki hamare Chanakya ne dusmano ko charo khane chitt kr … https // t . co / Jlvv9RYr3w,joy
1247,Thank you all for supporting @ wayuutaya THANK YOU . THANK YOU !!! strongwitheliza samanthajayz angelmartin00 galiya _ s … https // t . co / CdqQtuABKg,joy
19771,@ narendramodi Jeet ki bahut bahut subhkamnaye Aap jeete hamara Desh jeeta or jeete ham sab desh ke niwashi . Ja … https // t . co / M2BphQ9gfG,joy
11982,RT @ I _ luv _ Ayushmann Me - Tired and depressed 😓 Me after seeing @ ayushmannk ' s cute pictures - Khush and Tandarust ❤️ Ayushmann sirf aap hee …,joy
35626,RT @ SonyTV Fun and games ensue as @ BeingSalmanKhan and Katrina bring the laughter riot to you ! Catch them on # TheKapilSharmaShow this wee …,joy
23821,De de pyaar de . Superbly made film . A Refreshing take on Love Triangles . @ ajaydevgn @ Rakulpreet Tabu … https // t . co / bnPHUwEgqX,joy
32258,The most Handsome man ever Love you Bhaijaan till My last Breath # 15DaysToBHARAT https // tco / wuFYPv27N1,joy
27234,RT @ muslimtv My Lord leave me not childless and Thou art the Best of Inheritors # Ramdan https // t . co / Nlyz43eJty,sadness
45108,@ PM _ Narendermodi Garw he ese bete par appki mako ki appki mom ke sath app apne desh ki sabhi maao ko bhi support ka … https // t . co / I0Ng0wjoXp,trust
17547,@ i _ am _ farhan00 @ warispathan Just move on dud history na kholne me maja he Allah hafis Vande matram,anger
14300,Congratulation jeet appki Mubarak ho https // t . co / fIF0mD685z,joy
25685,RT @ SikWorld @ heyphx i legit love you for this . Thank you so much for real . 🖤,joy
5706,RT @ CTrueArijitian What a song yaar jitna v sunoo mann hi nehi var raha hai # Bekhayali I think this is the most infectious song of the ye …,joy
23492,RT @ BTS _ army _ Fin Also Stade de France is preparing for the concert . Looks so beautiful !😍 See their post on Instagram 👇🏼 https // t . co / OwhP …,joy
27139,@ News18UP Sabhi sansad apna apna karm kare Phal ki chinta n kare Sab ka sath sab ka bikash sab ka visvas = vija … https // t . co / MNw5rYDhAW,trust
9177,@ aajtak @ sardanarohit Sach balun to aaj tak BJP k aur Modi highly qualified chamche Hai BJP kuch v bole to sab sa … https // t co / nxJMtknJ6e,anger
15703,@ DivaPatang Hahaha taso Afghanistan day Allah taba o barbad kari namak haram kom day Afghan Pakistan Zindabad,joy
14890,Congratulations Sowmya akka 👏🎉. You are one of the most intelligent yet the most humble and down to earth persons I … https // t . co / uPzPXq1Y6h,joy
24539,@ selernato I love them so so much . There ’ s also Shine promotion ’ s clothes ADAB lyrics ... Just knowing they accept … https // t . co / 3XUPcgdfMY,joy
15992,@ OfficeOfRKSingh @ URJA _ India @ RajKSinghIndia My heartiest Congratulations Sir . India deserve the best so you are . Have A nice time sir . 👏🙏,joy
35674,@ narendramodi sir first of all congratulations . Sir mera apse nibedan hai ki koi bhi product ka packet me Bhagwan … https // t . co / M2V2ZiMkkA,trust
12952,Most emotional lines by Ammi `` Nahi jaraaha dahii lene idhar dy paisy main khud jaatii h0n ´´ 😂🔫😢,sadness
42055,@ SrBachchan Imtehan Wo ka Yeha Door Uhi chalta hai Andero main Umid Wo ka Diya jaata hain Kaal ki Umid pe Insan … https // t co / NNJ0hcmVT6,sadness
25434,@ neeeessssuuuu Aalim aur baba ki zarurat nahe hai apko App Sache dil se Allaha se dua karo Inshaallaha appki dua … https // t co / uBohu6AYG6,trust
19129,RT @ RS9777 It's tym for # ICCworldcup2019 Ek dusare ko bolo aur suno but sabse upar cricket love 🏏 Crown cricket ka Madam G hum le jayeng …,joy
19991,Good luck to my partner Hazaar doing the challenging high altitude Inca trail over 4 days to raise funds for the … https // t . co / cfk45Jiybp,joy
26098,Hum bhi chaukidar hain desh Ka Vikas hamara Vikas hum chahte Hain ki Shri Narendra Modi desh ko itni unchai par lek … https // t co / 2uHpV3kH2p,trust
18868,@ NokwalManjit # GOOD MORNING FRIENDS # ITSNEWDAYHAPPY MORNING AND DAY AHEAD # SAT SRI AKAAL MANJIT JI # STAY BLES … https // t . co / VT2be65v1C,joy
12896,@ smitaprakash Meanwhile janta has Ukhaad Pheku @ INCIndia !,anger
21805,I WISH VERY AND VERY HAPPY AND # BLESSED # RAMADAN OR # RAMJAAN MONTH TO ALL AND ALL OF YOU THE HON @ UN MEMBER SIR AND … https // t co / a4SR6sahYc,joy
39883,Age badho Modiji Hum tumhare saath hai Poora Desh aapke saath hai ! Jay Hind ! Jay Hindusthan ! Vande Mataram ! https // t . co / l96aAuk0FB,joy
18317,Malawias I am coming to release my first single be ready by Monday inshallah I will be with you,joy
23939,RT @ DhaliwalManider # FeelingHappyHappy 💕❤❤😘😘😍😍😍😍 Lov you all ... Khus rho yaaro .... 👌👌👍👍 @ Mmena16917297 @ SaraoSheetu @ ManishKasaur @ Gee …,joy
45060,@ shasha303 You are so sweet Shanky .. Thoda araam mila and here you are chatting with us all .. What more can we ask fo … https // t . co / jUtdiR8aqA,joy
13949,Happy birthday bhai 🎂🎁🎉👑 @ sanjaypatelG https // t . co / Y6xPy2dlCp,joy
32685,RT @ thedeci _ mal Jab bhi papa dantate the Maa ka pallu tyar tha chupane ko That damn mutual understanding,sadness
42372,RT @ PenduShehari Confluence of Indus and Zanskar at Nimu is a fav spot in this route . Fascinated by the spectacular change of colour of bo …,joy
11247,@ smritiirani @ DebasreeBJP . Congratulations to both ! Hope @ smritiirani and @ DebasreeBJP as minister for … https // t . co / RVNQr8vlRm,joy
24337,Masti me sabhe mast ba @ PawanSingh909 https // t . co / BRApCaAt4T,joy
17527,@ SarfarazA _ 54 Best of luck for next matches gusa b tha .. lekin in sha Allah ap jeeto gay # BleedGreen,joy
28320,@ swetta _ jumaani Wishing you a very happy Birthday ma'am ek Gaana dedicated to you tum jeeyo hazaro saal,joy
38762,Baji ka confidence 😂 mai apki fan hogyi hun yarrr 😂😂😂😂 https // t . co / R1qwV7p9Ti,joy
18234,RT @ Officially _ 007 Good Morning Jumma Mubarak 💞 First Jumma Mubarak of Ramadan ❤ Stay Blessed Remember me in your prayers ❤ https // t co / i …,joy
34767,RT @ Afreen98444 I hv one idea for dipti aunties show .. Which says stick kavya back to Vyom n humara ladka ko wapas dedo Hume # ZainImam w …,joy
15644,RT @ mohitinsan007 @ Gurmeetramrahim good morning sohne satgur Bless me for more sewa simran and parmarth today,joy
21722,@ narendramodi Jai hind Bharat mata ki jai congratulations sheer narendra damodar das modi ji im very happy 5 years … https // t . co / XAiBtMDLeE,joy
33626,@ narendramodi Modi ji ko congrats .... kaas modi ji ye msg pdhte toh mai bhot jaruri baat bs ek hi baat bolna chahati … https // t . co / UjHYBcUse5,joy
35202,RT @ batoolzquotes My father's favourite words if any of us fails in something Girtay hein shehsawaar hi maidaan-e-jang mein ! Really …,joy
36856,@ Dharmen29389998 @ thehindpower Galti to Congress party ki hi thi . Jaldi se niptara nahi karwaya . Abhi bhi MP ke C … https // t . co / EpjhFbRC9V,anger
34380,RT @ cara1una imagine not have a crush on kehlani some of you bitches must be dumb for not thinking kehlani is the most beautiful woman on …,joy
2050,Bahut bahut subhkamna ...@ narendramodi sir ... hum yuva ko apse yahi ummid hai ki ap humare desh ke ujjaw … https // t . co / 138zmFkE7O,trust
30220,@ hussain _ imtiyaz When we have officer like u no matter but real team is remain in ground to Takle tukede gang proud on u Jai hind sir 🙌👍,joy
22781,@ rebelawyer @ sanjayuvacha Cricket World Cup - Jitega to India hi,joy
8793,My fav ram bhajan is “ Sri Ramachandra Kripalu Bhaja mana ”.. chanting Ram naam brings Kripa & Shraddha-in a true bhak … https // t . co / ptycE6bjQ2,joy
26026,RT @ SAfridiOfficial This sound of Allah o Akbar this moment this blessed night I feel so blessed to be here & ask # Allah for forgivenes …,joy
39852,RT @ LaxmiSi02233022 @ Surrend01102923 It's ok sir but aage se kise bhi lady ko aise comment na kare wo bhi kise ki maa bahen beti hai,anger
14220,@ DanzoDS I am not going to be able to handle the wait for the next one . ITS GANNA BE SO GOOD,joy
29014,@ narendramodi Sir pahle se dher sari subhkamnaye hamare pradhanmantri ko ❤️🙏 # motichoorladdocake sir hame bhi khila … https // t co / 4Z3Y79Il48,joy
35338,@ RakeshS90711255 @ ShobhaP40526303 @ Amarpal86140860 @ Lokesh19446817 @ PramodWadekar12 Yes correct ...... 😊😊😊 bhai ek hi … https // t . co / Q0CBqaXsJq,joy
20816,@ ppbajpai mere poore khan daan mere 500 workers and 29 staff members sabne modi ji ko vote diya,joy
15048,@ jigneshmevani80 @ GulPanag @ ReallySwara @ prakashraaj Jo log desh ko todne ki jatiyo ko bantne ki secularism k naam … https // t . co / 2odAH0lzRs,anger
27185,@ leezouyeon @ yeorojun @ manrktuan @ nagyeogn So today's Eric girlfriend's special day . Happy birthday @ nagyeogn . May … https // t . co / k2kCRpAY4k,joy
41161,RT @ iamsrk ‘ Tum hi Bhavishya ho mere Bharat Vishal ke Iss Desh ko rakhna mere bachhon sambhaal ke ...’ Happy Independence Day to all . Cele …,joy
17491,RT @ wmn _ community #5 A very warm welcome to our next speaker Chhavi Shrivastava ! (@ chhavi _ justme ) Chhavi is a UX Designer at @ nutanix a …,joy
39170,@ nehapant19 Modi ji jindabad sanskar se bhari BJP parti ko sat sat naman,joy
41382,@ ngo _ laureen thanks abi i love you most !😔❤️,joy
22940,@ narendramodi badhai ho sir ji aapko mujhe 101℅ umid thi ki sarkaar aapki hi banegi Kyon ki aapne Jo desh ke liye … https // t co / lETWCNhuX2,joy
2409,@ ChrisEvans @ iamcolinquinn Hi dear I am indira from India . You are sach a nice person you appreciate avery body wo … https // t . co / tffHBA9i27,joy
17861,@ Gurmeetramrahim good morning pita ji pls bless me sewa sumrin and parmarth bakso ji # PledgeAgainstCorruption https // t . co / CdrgztvKUQ,trust
33355,RT @ nirmalldaga @ mlkhattar saab Loksabha chunaav ki jeet ki bahut bahut badhai Now request you to Please instruct @ hsiidc to expedite t …,joy
19697,@ RubikaLiyaquat jab congress satta me tab to ye sawal aap logonke mann me nahi aaya aur jaise bjp aai to ye hindu m … https // t . co / mATaw1bn2J,anger
38220,@ RitaBJoshi @ rverma727 @ kpmaurya1 @ BJP4India @ BJP4UP DidiJeet ki bahut bahut badhayee avam shubhkamnayen Kendra ma … https // t co / 46jhw269GF,joy
11697,RT @ aasubaby If world is against the Salman Khan then I am against the world We love you Bhaijaan # PaidMediaCantHarmSALMAN https // t c …,joy
40597,RT @ JBCrewdotcom Big day on the charts today for “ I Don ’ t Care ” by Ed Sheeran and Justin Bieber ! >#1 on iTunes Worldwide >#1 o …,joy
6745,@ Muddassar04 Allah aap k dil ko bughuz sy paak fermaey ... buhat aagy nikal chukey ho ... aap . agla parraao Qabar k … https // t . co / m8vTb6iezR,sadness
18184,Raat to Waqt Ki Pa'band Hai Dhall Jaye Gi * Dekhna Yeh Hai Charaghon Ka Safar Kitna Hai !!!… https // t co / Bxi508S9Wl,sadness
28908,@ Miss _ Universe8 @ Umar _ says _ @ Engr __ Sb Accha purani yaadein 😂😂😂😂 but he is still the best batsman chasing 😂😂😂 best of luck to u all,joy
21801,@ KPYadavBJP @ JM _ Scindia 🙏🙏 K . P . Yadav jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindaba … https // t . co / HqriL1SSvo,joy
24143,Bjp ki jeet des ki janta ki jeet hai Modi ji bhavisya me bharat ki janta ki bhagwan ki tarah jane mane jayege Modi … https // t co / lKR2alRxgr,joy
44914,@ DesiStupides Sir im your big fan seriously Aapke har ek us interview ko salaam jo aapne bade bade diggajo Ki hav … https // t co / Xq5RY70EiJ,joy
30444,@ SushmaSwaraj Apka jaisa neta or maa ka jaisa chavi jo pure desh wasio o mere liye aap meri maa hai . Apne sabko m … https // t . co / er7nhRedqX,trust
44740,RT @ jvejercito Nakakatuwa lumaki ang fan base ko ! Panay bata ! They still love my political jingle and are so happy when they see me ! Paran …,joy
6970,RT @ taranumtawseef1 @ sunoo _ chanda I will take screen shot of ur account and put wallpaper to my whole life in loving memory of you,joy
19924,RT @ Priyal _ krusher # BachpanKahan by # HimeshReshammiya is a thing . The lyrics and the way HR sir has sung it so beautiful So soothing . Bac …,joy
704,@ GauravGarg888 @ PrashantMavani sir # prashant _ dhawan is kohinoor of study iq he is the best teacher of current aff … https // t co / 1Jdprmlpvi,joy
36873,@ Gurmeetramrahim ... Dhan Dhan Satguru Tera Hi Aasra ... Good morning Papa Ji .. please Pita Ji Hum Sab Par Hmesha Apni … https // t . co / 457QcSBGTe,trust
19001,# iqrar ul hassan Happy birthday may u live happy life and live long because we need u we love u or allah pak hamy … https // t co / 4Gi4cT7PBl,joy
27719,@ sardanarohit @ aajtak Khalbali to pure india me h Aur iske jimmedar tum jaise paid media wale ho kaash iss khalb … https // t co / Uv9Vxg2YNc,anger
43997,@ Xadeejournalist Lanat tujh py kutty ki aulad .. is trha ka just comment teri behn k bary dy dy koi to kaisa lgy ga ???,anger
40011,RT @ iAmitBhadana Dada Saheb Phalke International Film Festival Award 2019. Yeh award har Middle class family ke us talent ko samarpit jo s …,joy
7999,RT @ JayShale yesterday was the birthday of one of the most influential people in the music industry ! it ’ s only right i pay my respects so …,joy
26813,@ yadavdimples @ kanhaiyakumar @ pbhushan1 Sadhvi Pragya nahi jeetni chahiye thi aur ye tukde tukde gang vala bhi hara wo sahi hua .,anger
29624,@ AvantikaDs @ nidhinimitt Badhai ho !! Bhai aap jaise log hi poori nistha k sath modi JI ka sath de sakenge ! Aasha … https // t co / WEFl7jZZ39,joy
19409,@ Londeka _ Mn Happy birthday more years to you . Have great one,joy
19800,@ HamidMirPAK Mir sb koshish krna aj k bd agr sach nahin bol sktey ho tu km uz km jhoot b na bolna,anger
4349,Prayer for Generosity https // t . co / RJRdglwcjN KUDOS TO YOU ! Continue that fight for there ’ s so much darkness not … https // t . co / Fuea5YBCg4,joy
9619,congress CWC ne aaj kaha ki cong sanvidhan ki raksha ke liye ladti rahegi . kya unka aarth he ki modi sarkar sanvidh … https // t . co / JGOftuBji1,anger
26108,RT @ Miraj _ Gilani Jumma tul wida May this last jumma of Ramadan bring you all peace and prosperity Ameen . All my duas # JummahMubarak Kee …,joy
3676,RT @ BeingAfroz3 @ Mass __ Tweets Bahut Late Ho Gaaye Bhai # BHARATIn5Days,sadness
13153,RT @ ibis _ lounge TONIGHT is Friday Night Live with jahsung _ rocking the best of # Hiphop # Trap # Afrobeat # Dancehall and # Soca LADIES FREE TI …,joy
17028,Happy Birthday day bahiya 😍 @ ain _ iqrar @ iqrarulhassan @ PehlaajOfficial # HBD _ IqrarUlHassan @ fara _ yousaf … https // t co / WXw347b0Mv,joy
12503,@ GeetaDhiman8 @ Gurmeetramrahim @ AmitSony66406 Dhan dhan satguru tera hi aasra sis ji pita ji bless u too ji thnx sis ji,joy
1005,RT @ ooobhaishab @ TerriblyMemer ne aate hi half century kr di 😂 Thnku bhai itne like ke liye 😁 https // t co / xT4GHjMFt2,joy
17897,@ abpnewstv GOOD JAI SHREE RAM JAI BAJRANGBALI HAR HAR MAHADEV JAI MAA DURGA DEVAI NAMAH NAMAH https // t . co / 1fIj6fnckZ,joy
1999,bhale teri english thori kachi ha per we are really proud of you bro # SarfarazAhmed ❤️ https // t co / I6AHP6vedZ,joy
42329,@ Rana _ irfannawab @ AonAbbasPTI Imran khan ko samjo 126 din me jin logo ne samja wo aaj stage per ha Jinho ne nahi sa … https // t . co / uNVLWb6AzA,anger
29936,@ MaryamNSharif Humne projects ka achar nhi dalna ! IK ne agar eent rakhi nhi toh hamare saro pe qarzey ki eent mari … https // t co / uZHuaGuMop,anger
42160,Sara jahaan dekh liya Na mili mjhko baap jesi khalis muhabbat ( To my dearest baba ) I pray God bless you with highest rank in jannah,sadness
16674,@ tinka _ bellle good luck tonight babes I know u got this . ❤❤❤❤,joy
16233,Alvida Chand Jumma Dua Ramzan Wishes Mubarak SMS Images Photos Pics Wallpapers DP Status 2019 https // t co / cgqJO5VTYX,joy
19593,Jai ho loktantra ki smriti ji aap ne amethi hi nahi des ka dil bhi jeet liya namumkin ko mumkin kar diya vanswad p … https // t co / iWMwxzePY6,joy
22381,@ AshishChowdhry @ SamitaBangargi Happy birthday lilgirl @ SamitaBangargi many blessings wishes . Congrets all family .… https // t . co / fm43TN72At,joy
16071,RT @ ashish888771 On this # WomensDay must know that # SantRampalji maharaj is supporting dowry free India beti bachaao .... & Married in 17…,trust
28385,@ ashokgehlot51 You are right sir Hamari Bhul Kamal Ka Phool abki baar hum fir ji jaan say mehnat karenge congress … https // t . co / 9vbAGeLx4A,joy
12380,@ SushmaSwaraj ji jaise minister koee nahi tha koee nahi hai aur ho payega She has endearment & lovely nature … https // t co / 6WNKfNljy1,joy
32897,@ starlight _ mp3 Being who I am emotionally sexually & through advocacy & as a proud mama to my kiddo & dil I don ’ t … https // t . co / OowQ1v5mUF,joy
35245,Nothing beats Roti with chatni and makhni along with lassi in this heat ! # desi,joy
6044,I love this baccha ❤ He's so cute 😍😍 His expressions 😂😍😍 his hair 💕 his chubby cheeks 😊😄 PS I don't watch … https // t . co / IfsYyzNtHG,joy
38169,RT @ AshishSinghLIVE Super Duper Proud .. LT MOHANA SINGH BECOMES THE FIRST WOMAN TO BECOME FULLY OPERATIONAL BY DAY ON HAWK JET AIRCRAFT ht …,joy
40285,Dobar se PM bnne ki aapko dher sari shubhakamnyen ummid hi aapke isa karykala me desh bhut si nyi uplbadhiyon k … https // t co / 388Gx5xO2B,joy
19194,@ mouse3355 @ WardaShafeeq @ MariaDaniyal2 @ issalmannsatan @ ph0phukabeta @ FreakyZayCk You are welcome Jerru . U sab se … https // t . co / qMtkUSYdeT,joy
23837,No one better than srk His charm his personality his swag ek yessa hero jiski villain role sbse jayda popular hoti … https // t . co / m2wjKqTCpf,joy
24588,RT @ GuruOfficial Namma Bengaluru thankyou @ bollyboomindia for this great Edit . Can ’ t wait to see you all tonight at show ❤️ https // t . co /…,joy
4982,RT @ Sandhya19399189 Purd bhumat se Vijay huye mere payare aadarniy pm Modiji hi badhai ho ram rajy agaya bhagva ek bar fir sunami bn kr ch …,joy
21229,@ actor _ Nikhil wish u happy birthday 🎂 nikhil annnaya https // t . co / RYqRfJTdbC,joy
9105,@ bachPunn @ iffat _ s97 @ nishacharr @ BrahmaandKiMaa Hot ' kameeney ... She replied me !! 😜😜😜,joy
34296,Aho bhagy hamare jo ap Varanshi Me as a PM padhare Modi ji I love admirable work Also I love you You are a second nation father,joy
14683,@ myogiadityanath yogi sir plz aap se request hai k aap PM narendar modi k movie ko tax free kar dijiya,trust
15380,@ smritiirani @ DebasreeBJP Smriti je hum sab ko vishwas hai aap good better best kaam karenge . Hum prayagraj wasiyo … https // t . co / 7KVwDsmaTK,trust
36966,@ SushmaSwaraj whole india miss you mam .... aap jesa videsh mantri milna sayad muskel hoga .... aasha rakhte hai aap … https // t . co / ibEkYHF8lW,sadness
28471,@ architsinglaand @ majorgauravarya @ AmitShah @ rajnathsingh Gandhi ki tarah Tu bhi dil jeetne me laga reh ... Pata nah … https // t . co / 0uWOpdUjVz,joy
15415,I WISH VERY EXTREMELY HAPPY AND # BLESSED # RAMADAN OR # RAMJAAN MONTH TO YOU THE WOW AND HOW POWERFUL CELEBRITY KATRI … https // t co / zgpEvwtcET,joy
35084,@ DarpanDas Hi Darpan ! We are excited for you to be a part of us ! Let ’ s choose a plan that best suits you and fill … https // t co / MJSpKjfUBu,joy
32183,# BleedBlue Jitega toh India hi !🇮🇳 # LayegaTohKohliHi # Worldcup # India # TeamIndia # Worldcup2019 # India # Dhoni # Kohli https // t co / ReGVcuhygr,joy
41943,Jai Shri ram Dee Jai Shri ram dee aap Jai Shri ram se naraj ho rhi ho acha nhi kr ri ho Jai Shri ram se naraj ravan … https // t . co / RJ59cMG6Zs,anger
19807,@ narendramodi @ PiyushGoyal Great person of tha world Shree Narendra Damodar Modi apko bahut bahut badhai aap desh k … https // t co / WcEFy9RXS9,joy
19066,Thank you Sushmaji .. aap hamare piche ek MAA ki tarah khadi . Aapki chya me pardes me surkshit mahsus kiya tarte t … https // t . co / 7gGGOwLfAk,trust
30833,@ gambler _ rah Thank you ! We have got your DM We will ensure that this is sorted out right away # HappytoHelp ) - Aisha,joy
14110,RT @ iqrarulhassan Aap ki sab duaon aur sari muhabbaton k asal haq-daar yeh log hain Alhamdolillah we ’ ve the best Team for program Sar e …,joy
17068,@ chitraaum Sabdo ke marham se ye gahra jakham dur nahi hoga . in bacho aur bachiyo ko bhavbhini sardhanjali aur pari … https // t . co / 5vI6LfDWYc,sadness
21958,@ KhurramNiazi9 @ UmarCheema1 @ SHABAZGIL @ ImranKhanPTI @ AonAbbasPTI So cute Boy ....! God bless you Bro ..... Allah ka … https // t . co / 00s5lcBozx,joy
5898,@ taeilofficiaI WE E E E E E E . you ’ re cuter . I LOGE YOU,joy
15425,@ Shabbir __ 786 Shabbir miyan Thank you very much for RT & liking my poetry your appreciation boosts my zeal & motivate me God bless you,joy
42854,RT @ KicchaSudeep My best wshs Abhi Films hasn't been new to u yet the 1st step matters n I'm sure u have given ur best n that Wil fetch …,joy
22458,@ INCIndia @ RahulGandhi Rahul ji aapko istifa nahi dena he aap Congress ko jamini tor pe majboot banaye congress ko … https // t co / bcKK67Juox,trust
22152,@ BashirAhmaad No wonder he is so strong six beautiful strong women . May Allah give him long life to be able to com … https // t . co / GvSEoUXJKb,joy
24695,Haar jeet tou hoti rehti hai @ TheRealPCB . I hope team will make a strong comeback . All prayers for you guys . ❤️,joy
15444,@ swati _ maurya007 Kya baat .. very good expectations rakhna changi gal hai .,joy
34064,RT @ MADANIinfo # Ramzan Ka Aakhri # Jumma Mubarak Ho #جمعة_الوداع # jummatulwida # JummahMubarak https // t . co / ena7J1ZHM8,joy
12565,@ aahana _ iam AAP BHI HAMESHA KHUSH RAHIYE SHAAD O AABAAD RAHIYE MUSKURATI RAHIYE SEHATMAND RAHIYE ACHCHI RAHIYE HAME … https // t . co / Yl658Tnooy,joy
30262,@ Antara12333 @ NiharikaK194 Nice Mohsin ji bahu accha kabab diya apne,joy
37044,@ MadhuTr33874906 @ AtulTiw53861893 @ Rajanku19584875 😍😍 Wah didu 😘😘 aap bhi meri tarah akshay kumar ban gayee ho 😬😬😬😬😬 g … https // t . co / 91HIs5A3zn,joy
37153,RT @ kdramakimichi @ kdrama _ sunrise Yoon Eun Hye Gosh I still love her https // t co / xRFA3w9h8L,joy
30102,All the very best dost . Aaap agay badho mai apke saath hoon . https // t . co / unK9A3fgho,joy
