tweet_id,sentiment,text,emotion
43439,neutral,RT @ Itzz _ Vasanthh # ThalapathyBirthdayMonth 🔥🔥😎😍 # 21DaysToGo4ThalapathyBDay 😍🔥 THALAPATHY BIRTHDAY MONTH SPECIAL # Sachein Movie photosho …,joy
38433,neutral,# Education bahut jaruri hoti hai lekin Kyu ek Kam marks walo ko regular govt college m admission nahi milta Kyu ek … https // t . co / n5VmhVqIAj,sadness
29821,neutral,@ mitalishah121 Galt h god sb dekhta h,anger
7852,neutral,@_ ravidubey sir apki 3 dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr … https // t co / ERnLGxYVED,joy
38986,neutral,@ igippygrewal @ yourjaani @ igippygrewal album deh ek gaane ch as aa model @ sargun _ mehta mam nu jarur leyoo .. what aa … https // t . co / 1fzl0OxWgt,joy
9965,neutral,@ aajtak @ sardanarohit Very good decision because there is no space in TV debate in opposition because India rank 14… https // t co / onFxOPy6Do,trust
18733,neutral,@ ashcorpuz23 — tara talk hehe i really want to know you moree hehe !!💛,joy
23856,neutral,RT @ doncamote Since this tweet is blowing up I just wanna remind y ’ all that your love language of how you RECEIVE love is likely differen …,joy
35095,neutral,@ cricdrugs _ @ FantasyCricTeam 2 Contest Main Dono Opponent Ka Captain Bairstrow 😂😂.. Abhi App Khol Ke Bhi Nahi Dekhunga,joy
11988,neutral,Piyush Goyal ko FM isliye nahi banaya Kyun ki CA ko nahi banana unki to “ Rail ” banani hai .@ aajtak @ BJP4India … https // t . co / QIe7T4q4fF,anger
11990,neutral,@ Glad _ Mind @ Noreen _ Says Aftari ki dawat hy zohrana nahi dena,anger
43801,neutral,Come on Skipper . We are with you even if you lost all the matches . Be brave Tum Jeeto Ya Haaro Suno Hamein Tjm Se P … https // t . co / QiqP8UFVIb,trust
14108,neutral,@ AAMIRCRAZE @ badassthanos @ aamirspk2 @ ImmortalRKF @ That _ Viratian Are nahi bhai aamirspk2 ne Rts ke liye nahi kiya t … https // t . co / hztTN1W8ow,anger
16813,neutral,Ghoonghroo Seth Good joke Aur Juth mat boliye Sir ab sahan Nahi hota https // t co / ftukEipEXz,anger
13658,neutral,RT @ HMVAGHELA2 # WorldVictoriousSaint Duniya Ke Sabhi Mashhoor Bhavishaywaktaao ki Bhavishaywani Taaranhar Parm Saint Rampal Ji Maharaj Ji …,trust
24317,neutral,@ Shalinaahmed0 I totally agree with youuu ! I don't understand what's wrong with our society ... Kisi ko khush dekh hy nhi saktey .,sadness
5430,neutral,@ PiyushGoyal dear sir Jin students ne kisi problem ki wajh se rrb je exam me shamil nahi ho paye unhe Ek Aur Mauka diya jaye plzzz sir,sadness
38540,neutral,Happy Memorial Weekend To All @ usa @ realDonaldTrump @ americans @ Humanbeings19 @ Russia @ VladimirPutin1 _ @ World … https // t co / oGROzZ0pT1,joy
25727,neutral,@ Radhika _ Khera Media house ko full payment kare parwakta vejne ki jrurt nh padegi,anger
42874,neutral,Mallesham Movie Trailer launch Gallery # Mallesham # MalleshamTrailerLaunch @ priyadarshi _ i # Priyadarshi … https // t . co / 3q9qvpMxUq,joy
15739,neutral,@ Kiranja34522516 @ BJPindia @ narendramodi @ AmitShah en gaddaronko party mean wadia mat Lena Warna 2024 election mei … https // t co / 3ZoiOA0F8V,anger
28368,neutral,RT @ ForeverRed98 YOU COME AT THE KING YOU BEST NOT MISS !!!! https // t . co / d6hEQRUtGu,anger
40445,neutral,@ RubikaLiyaquat 😂 😂! So you are expecting something disaster . Madam Ramzan hai kuch Acha hi bolliya Kare . Bura bolke … https // t . co / GzEizIx5RQ,joy
37726,neutral,@ bbh11995270 @ starkhoya Homophobic chutiye apne faves pe dhyan rakh ! BTS ke bare me toh mat hi bol jab tere faves m … https // tco / piVGazkEyG,anger
29745,neutral,Khasta to bilkul nahi rehta balkay quetta me garam aur taaza naan khane ka concept hi nahi hai logon me .. thanday n … https // t . co / 8KwDzDhArA,sadness
3441,neutral,Fucking with low IQ girl .... Girl Is * fookne se hum kya karenge ... Me 😣😣! Birthday banayenge aur kya ...,sadness
16211,neutral,@ btstrash2698 ' Philosopher who raps ' OMG so apt !! I'm so happy to be a June born kya batau !! # HappyNamJune,joy
16125,neutral,@ AMISHDEVGAN @ News18India @ HindiNews18 @ sambitswaraj @ avanishojha @ GDuttTweets TRP ke liye ye log bhagvan ko bhi nahi chodenge .,anger
2069,neutral,@ waglenikhil @ waglenikhil isme modi ji ko dosh mat do tum hate karne layak hi ho Sharam aani chahiye ki tum aisa … https // t co / 1JSATZ8wzg,anger
33658,neutral,Humri post utha kar other Facebook page wala itne like comments lay jata hain or humra page par humri posts par 20… https // tco / br6c2o90i7,sadness
38953,neutral,Juth bolne me inko koi compete nahi kar sakta https // t co / cto3yfCRS6,anger
6256,neutral,@ AmitShah @ narendramodi Hindu rastra ki ghosna ki jay .. aur kashmir ka problem solve ho . ye public demand h . Baki ami … https // t . co / JA8X2ER3h1,anger
19573,neutral,RT @ OyeeeMishi Eid gift for my boyfriend Note ; tweet Chori ki ha just for fun don ’ t take it serious 😉 https // t . co / DDrOpG4bRK,joy
25909,neutral,@ diplesh19 @ KalpanaShrimal1 @ ShayarImran Bhai ye bt sb ko smjhne ki zrurt h K aisa Jo b krte h unko religion ka g … https // t co / ehq2IGfkTw,anger
11978,neutral,Old days me . . She - sorry baby ab se nhi hoga esa sorry 😭😭 Me - it's okay 😌 . Nowadays me . . She - sor … https // t . co / 8pUGUtLKxp,sadness
27126,neutral,RT @ lovepasihoo1314 @ BeingSalmanKhan @ imKamaalKhan Handsome 😍😍😍😍😍 love you Sallu jaan 😘😘😘😘 https // t . co / TAMg2b1ofM,joy
18193,neutral,RT @ riro _ harianto Terima kasih Bapak Presiden @ jokowi Terima kasih Bapak Menteri Desa @ EkoSandjojo Gaji TPP Kab Murung Raya Kalimantan T …,joy
27137,neutral,@ INCIndia Rassi jal gaya lekin aithan nahi gaya ..@ RahulGandhi ..52 hi Kari ho bjp ke liyeinch inch ki ladai karoge … https // t . co / 1pQz7BQlcG,anger
20783,neutral,@ Khaled __ Qureshi Saggi bhehn ko nhi choro zaleel logo ne astagfirullah 🙉😭,sadness
44736,neutral,@ Raahi _ supergirl Mumbai and Baki south me to aur Bhi halat kharab rehti h na Humidity see 😣,sadness
24224,neutral,@ ashoswai Kaha pahuch sanaki ke pass use dekh ke lagta hai kahi heartattack se na mar jaaye set pe hi kahi bjp chun … https // t . co / 0hp7NnCyJ1,fear
24632,neutral,@ Unknown82537707 @ iqrarulhassan Kon maryam mukhtar . main nhi janat is naam ko .. aur . Main to narrative ka . MATLAB b … https // t . co / bCYQp6hzhY,anger
17831,neutral,He Eid Mein Taiyaar Hone Ke Baad Khud Ko Kaala Teeka Laga Lena She Kyun ?? He Main Nahi Chahta Tumhe Kisi Ki N … https // t . co / 601xnMZ5Eq,fear
22463,neutral,@ LalBukhari Sir ye lefafay hein jinko Nabi ki baat se ziyada logo ki prwa hai . Jurm agr mulk bananay wala bhi kry t … https // t . co / nxx1NkmJAw,anger
36741,neutral,@ Sumitji85276091 Kon bhul rha h tume pyree,joy
16320,neutral,RT @ archakp So true right from 2G to all Gs and even NH case Ram Setu Ram Mandir all taken up by @ Swamy39 alone @ BJP4India n …,anger
19888,neutral,Wala ka lang talagang sense of fashion tsaka wala ka ring Common Sense . Bakit naka pajama at longsleeves ba manamit … https // t . co / cpmRiHKFhZ,anger
5548,neutral,@ Karanjo25253516 @ IamMafiaa filhal to teri maar rha hun hahahahahahahahaha hahahahahahahahahahaha hahahhahahahha ha … https // t . co / BivSMWiyPm,joy
37458,neutral,@ AnantIyer3 @ the _ hindu Areee chutiye research ka meaning pata hai Kya Tum Bache nahi ho Jo Sara ka Sara pin poi … https // t co / TNEzRAICnw,anger
14654,neutral,@ narendramodi @ ysjagan Modi Ji mujha apsa ek baat puchni h ki agar koi kisi k bacha ko god leta h our baad fir usa … https // t co / 63y09h54iJ,anger
23833,neutral,@ bhupeshbaghel cm sahab jai johar Mai jamgaon M patan distt durg cg see Hemant kumar Sinha Meri wife ko Kam see nik … https // t co / 58uscCuWRg,sadness
39897,neutral,@ kpraveena07 Ahha Actually I zoned out Sorry Aage se nahi hoga @ anni _ vichare ki kasam 🙌😂,joy
28049,neutral,RT @ FaisalViewss Aik Baap Ki beBasi our Riyasat our Hukomat ki Behissi 💔💔 My heart weeps !! We're your culpritour silence is your culprit …,sadness
27476,neutral,@ Nikita12S Mere taraf se aapki mom Ko unki Janam diwas ki dher sari subhkamnaye 🙏 https // t co / fM9bigX583,joy
11103,neutral,Mere Bharat ne aaj modi ke kaaran duniya ke top desho me apni jagah bnai he via NaMo App https // t co / u3y7UxMCeg,joy
19105,neutral,# askstar India ke chance kitne he is world cup me .,trust
17511,neutral,@ Rheaa _ 17 Harane ko to bas ek Acha din Chahiye . Anyone can beat anyone but England even on their not so good days won by 104 runs .,sadness
39382,neutral,@ sardanarohit ji agar Mamta didi ko takleef bhi ho # JaiShriRam kahne se to iska Matlab ye nahi ki wo I'm logo ki ja … https // t . co / rjFV5ZNUfj,anger
33962,neutral,@ PMOIndia @ narendramodi TOPS SECURITY PVT LTD CAMPANY EPFO PAISE BHARTE NAHI KISI SE DAR TE NAHI HAI 5SAL KA PF BH … https // t co / ptoeGD4FWf,anger
30178,neutral,@ Itz _ aziz __ @ RubikaLiyaquat @ abpnewstv @ abpnewshindi @ Ssiddiqui12345 @ WasiuddinSiddi1 @ sahibasafeena @ Samiullah _ inc … https // t co / hUsG19FzI5,surprise
17857,neutral,# TheGiftOfEducation @ derasachasauda @ Gurmeetramrahim Dera Sacha Sauda is running a free primary school for poor chi … https // t co / K0NhKywJR0,joy
37806,neutral,RT @ AlinaAdyl Chalo goiz 1000 followers hogye hain ab mujhy unfollower mt krna warna Allah pochy ga tum logo ko muslmano 😂 Jisko FOllow ba …,joy
13767,neutral,@ NaDrvetu @ BanKulen A lakiranje noktiju nije the thing niti stvar 😋,joy
842,neutral,RT @ arydigitalasia Apki aik gawahi ne Mannat ko pagal saabit kerdia hai ... Watch # Cheekh tonight at 1000 PM only on # ARYDigital https /…,joy
17585,neutral,@ 59BngbSwFHm7ER3 @ dilipratnu @ tarkeshwarpatel @ TarekFatah Humra media indian media jaise nahi hai humary 100 k hisa … https // t co / Bon2QCDInA,anger
35946,neutral,@ priti _ gedam14 Yeh tumhare liye nhi tha priti .. har baar har cheez mein poke krna jroori thi .. jiske liye tha voh … https // t . co / Zm5X9sGAFZ,anger
9842,neutral,@ My _ Prospective _ No 👿👿 shayri ki gehrai mai jayie 🤧🤧 or log jo jhute hote unpe sab vishwas kr lete h isko vo mtlb h 🤧🤧,sadness
2542,neutral,RT @ AMADICHIMA Where are all those lawyers that were tutored by Sagay ? You can actually ask for a refund of your tuition fees from your Un …,anger
30808,neutral,@ awasthis Unko koi nhi dekhna chahta phir bhi ye expectation karte hain ki wo jeet engay rahul gandhi pehle bolna t … https // tco / 0IpAHIxfg9,sadness
25280,neutral,@ MaafKro Because eid is around the corner . I can't wait to buy pyari pyari colourful choorian myself 🤭,joy
27767,neutral,@ PakSarfrazbugti What a win for you ! And these trolls appreciating you You can't come near leave alone with equal … https // t co / 6Xxg5zqQRr,joy
24424,neutral,@ myogiadityanath ki sarkar me # UPPSC ne record bana diya khule Aam exam ke parche bazaar me bik rahe hai Lekin Ka … https // t . co / V6sslZNXNd,anger
21656,neutral,@ Avnijesh @ MamataOfficial Pareshan karke rakh diya hai ye 3 shabd ne mamta ko .. Pehli baar hi ignore maar deti ya s … https // t . co / wuZn0WneLH,anger
21433,neutral,Mewakili Pihak PPDK Lubok China menerima Sumbangan Daripada En Abd Halim Isa Pengurus Ladang Farm's Best Food Indu … https // t co / L4EwwbLHy5,trust
9184,neutral,@ waglenikhil Sahi kaha Nikhil sir Jb BJP ne @ ndtv ko bycott kr dia sirf isliye ki wo apna kaam kr rhe the bina k … https // t co / dugQSyvKyv,anger
17568,neutral,@ SushantBSinha @ narendramodi Time waise humlogo ne he apna kharab Kiya hi jo aise magazine ko bhao de rahe hi itna … https // t co / Z1thOdS8Vv,anger
6696,neutral,@ Srishtea _ Kal also it wasn ’ t bad stepped out at 4 pm it was bearable but bhai abh na ho payega,sadness
11598,neutral,@ CyclicSoul @ shossain35 @ saileenas @ ashish _ nucmed @ KolkataPolice @ WBPolice Also Jai Shri Ram,anger
25834,neutral,RT @ im _ bunny04 Just listen to this song .. this will help you to move on 😌 Haste haste katt Jaye chutiye Zindagi yuhi chalti rahe Khushi …,joy
27117,neutral,@ TechnicalGuruji Gaurav sir main abhi honor ka phone use kr raha hu toh main aapse puchna chahta hu ki ye jo ho hwa … https // t . co / tnVCwExOG4,trust
44305,neutral,RT @ CutestFunniest I don't like footballers Wo log apni Rozi-Roti ko laat maarte hain,anger
9553,neutral,1992 k ODI World Cup ma PAK WI k khilaf pahla match har gia 2009 k T20 World Cup ma PAK ENG k khilaf apna pahla ma … https // t . co / TLSSLXbsbZ,sadness
32754,neutral,Mene khud ka tamasha khd bnaya # logon ny mjhy kya girana tha # mne khud ko khud giraya h # chlo azma k dkh lety h … https // t . co / fj1Cl3xYY4,sadness
40395,neutral,@ prahladspatel @ MPRakeshSingh jai ho aap ki https // t . co / fKwcpJBVhM,joy
8642,neutral,@ KumariDiya @ PMOIndia @ narendramodi Hume gurav hai ki shreeman pm modi Ji jaisa es new hindsthan ko sab ka sath Sa … https // t . co / vm1hBrgOY3,joy
8894,neutral,@ An _ OoPs04 @ atram _ shatram Achee quality ka dio ho toh nahane ki jarurat nahi,joy
42519,neutral,@ Rajkumar982622 @ PrakritiSharma _ @ MamataOfficial Yahi toh main poochh rha hu Agar WB ka aadmi Jai shree ram bole to … https // t . co / mxRqSHojdQ,anger
32590,neutral,@ Shama _ Khan11 Ek hi parvar main sabhi badmas nahi hote hai jaise Congress party mai har koi bura nahi hai magar jo … https // t co / Zij3PLygFD,anger
11662,neutral,RT @ mohmaaya What the fuck !! https // t . co / FWSGetzZz2,anger
13574,neutral,@ ammarah30 @ TheRealPCB @ SarfarazA _ 54 Na na na .. Sarfaraz ko hasee a gaee ke ye goray tu 250 saal pehle hi ameer hoa … https // t . co / 6YDHx5rYEj,joy
24724,neutral,@ manakgupta @ RahulGandhi baat congress ko bachane ki nahi hai BJP AUR SANGHI SOCH ko jad se ukhad fekne ki hai jan … https // t co / w5T3dBysoW,anger
22277,neutral,@ abrarcasm007 Accha toh tum ho Allah ke bande warna aajkal log maante nhi mythology samajhte h,anger
3184,neutral,@ rssurjewala @ INCIndia Sir one month nahi kabhi bhi mat bhejana ye media hi hai jisane BJP ko jitaya hai Modiji … https // t co / UYYiGDU1ND,anger
20522,neutral,@ stylishsheik @ Suriya _ offl @ selvaraghavan Arey bhai movie dek khe mera dimak kachodhi huvva ...🤨,anger
5805,neutral,Bhai Verma ji . Apke kehne ka matlab har jagah Arvind Kejriwal Ko imandaar ka natak thappad Marva ke karna padega .… https // t . co / BqECx7hlpx,anger
22447,neutral,Top Boarding / Residential Schools in India - Chinmaya Vidyalaya Nauni https // t . co / FznU3xaXeY # school # education # India # Studies,joy
15797,neutral,RT @ MADANIinfo Tamam Aashiqan e Rasool ko # Jumma # Mubarak ho https // t co / OuK1sollQB,joy
37141,neutral,@ HimeshMankad BHai raw ka budget 35 crore tha aur collection 45 crore so # raw flop kese tumhara math solid he,anger
24023,neutral,RT @ HawaiianAir Life is Pine ! We've got our floaties for # NationalPineappleDay ! 🍍 https // t . co / YRKvPAqOem,joy
31781,neutral,@_ YogendraYadav Hum BjP-RSS virodhi theaur hain . Election mein unki jeet hui toh iska matlab ye nahin ki hum apne-a … https // t . co / 9sqg4SOx9H,anger
28377,neutral,@ narendramodi @ iamsrk Bhumat milne ap apko badai ho modi ji jayda se jayda sarkar kisano ka sath de desh apke sath … https // t co / bcnyDQqjKj,joy
5825,neutral,Love kee you dia . https // t . co / pAAh8GjtQF,joy
39057,neutral,@ NiSharma12 Phir sakti pradarshan kaise hoga showbiz ko v advertisement aur viewership ki chinta hai,anger
26404,neutral,@ theskindoctor13 O waisi bhagidaari ki baat nahi kar rahe humein loga .. Dekho jaise pahile bhaag kiye bharat ka … https // t . co / u2OgtGRa4z,anger
19331,neutral,Brendon McCullum ke prediction ke mutabik SA chase kar lega but mujhe nahi lagta 89 me 129 inse banne wale hain 🤔,fear
26751,neutral,@ BenBell45725386 @ lady _ bahati @ Jashyie @ MiriamMkanaka @ monicaalphonce @ HildaNewton21 Ha ha ha haaaaa,joy
15257,neutral,Mein tujhe rote hue nhi dekh sakta AUR mein iss asu ko rokhunga nhi lekin behne bhi nahi dunga # behirfeels … https // t co / dWmNETEbsP,sadness
18364,neutral,Bhojpuriya star is baar 2019 Lok election me cha gye log Margaret bht dukh ki baat hai koi Bihar se chunav nhi l … https // t co / b9sOEbpzYR,sadness
44244,neutral,@ MamttaOfficial Ye v chal rha ispe v likha ja rha h to modi ko kyon nhi karenge @ khushsundar @ ShilpiSinghINC kya ba … https // t . co / hHoS1aZXY8,anger
43584,neutral,Modi Govt Chahati Hi Nahi Ki Padhai Karre https // t . co / YEX6QapZ0u,anger
22082,neutral,@ ANI @ hptdc delhi se rohtang pass ka bus ka kiraya kitna hai ..... non ac me ...... garmi khatm hone se pahile bata dijiyega,trust
5688,neutral,@ MRohinee No need re .. It's just random thought 😂😂😂 agar mereko marathi bhi aate na pakka tereko chodunge nahi me,joy
1753,neutral,RT @ Zaibbi _ Khan Phla wou film thi phir ahesta shesta india ka drama bn gye jou kbhi khtam hi nahi hua,sadness
32202,neutral,Bhai ap kahan pr ho ? Border pr ? https // t . co / Gs42cMYqom,fear
43166,neutral,@ myogiadityanath yogi Ji Se Ye Guzarish hai ki yeah video dekhne ke baad kripya mere ko Insaaf Dil Le jaye is Aadmi … https // t co / l5JrGT1MJ2,sadness
38924,neutral,@ AapaZubeda Aapa ho sakta hai in kay saath bachpan me jis aadmi ne masti ki thee uss ne bhi shalwar qameez pehna hu … https // t . co / cfSguinl0u,joy
26138,neutral,RT @ Nightmaree16 Mai ab is liye tweet nahi krti q k mery papers ho rahay + koi fav rt ni dyta + kch smj nahi aati kia tweet karun 😁😪,sadness
19102,neutral,# ModiSarkar2 # ModiSwearingIn Bharat Maata Ki Jai Vande Maatram स्वस्ति न इन्द्रो वृद्धश्रवाः। O स्वस्ति नः पू… https // t co / 4tsA2qyPSV,joy
37663,neutral,@ ZeeNewsHindi Ye lo year ese ese log hi desh ka mahol kharab karte hain . Or Kuchh enko bol do to linching jaise war … https // t . co / 25y2nzGsRS,anger
44032,neutral,RT @ IamSaeen 3 types of people 1) Jo eid ko ley k excited hain 2) Jo cricket world cup ko ley k excited hain 3) Zinda lashein jinhe ku …,joy
38950,neutral,@ 10kSilverstone If you give me a free place I'll operate as official weatherman on day on your behalf haha !! (&… https // t co / KLBKOfiLIh,joy
5146,neutral,@ News18UP Khaber de rahe ho ya opinion band karo ye drama jitne propaganda journalist bhare me studio me unko nikalo bahar,anger
32185,neutral,RT @ hoscass Mutuais q tal n ó s sermos mutuais no Instagram tbm ? Deixem o de vcs aqui juro q sigo todos NAO ME DEIXEM NO FLOP @ BTS _ twt …,joy
36133,neutral,I have a bad habbit of SaareDinSonaKuchNhiKarnaEndMeinRona 🌚,sadness
37733,neutral,Uncle Pakistaniyo pe jokes banaane hote hai unke kapdo pe nahi 👏😭 https // t . co / kHIzCOh8Ju,sadness
23949,neutral,@ rssurjewala Sir road pe aaiye pehle Ye twitter khelne se kuch nahi hoga Pehle street fir social media and no main stream media,anger
33821,neutral,@ narendramodi @ AmitShah sir I am a blind supporter of BJP but not a dumb . I can sense the arrogance of BJP MLA in y … https // t . co / omK0pCQFjD,anger
22920,neutral,RT @ ranjank74567989 @ KashishBihar Kitna bada chehra hai yah to Muzaffarpur salter home case main hi patta chlgaya Bhai .,anger
16085,neutral,RT @ HaiDeR88958726 Nae mtlb mubarik hon apka Han pimple hwa haa 😂 https // t co / aloJmzOmSq,joy
2221,neutral,@ aditi _ tyagi Happy birthday aditi tyagi ji Bhagvan se prathna karta hu ke apka khudka channel khul jaye aur pura di … https // t . co / 5mT3GqSovl,joy
10559,neutral,Pubg ni khelta Tiktok use ni krta Suta ni lagata Girlz ko DM ni krta Will this society accept me ?,sadness
30973,neutral,Yes I listen to early 2000s rock am I bothering you ? No,joy
24698,neutral,@ ANI Galat log ko pakad liyano issueunhe jaanch ke baad free kar sakte helekin agar sach me terrorist hote to !!… https // t . co / VDXzHyPn8W,anger
16538,neutral,# NowPlaying - The Best Of ABBA - Dodworth Colliery MW Brass Band - https // t . co / tnbSVSXCU7 SUPPORT OUR ADVERTISERS … https // t . co / UGANutx5ss,joy
33656,neutral,@ b _ shaq You can like it and unlike it if it makes you feel better,joy
25350,neutral,RT @ sudhirkamathgm @ Priyake14885278 @ ShatruganSinha aur @ sherryontopp dono ne party ko dhoka diya Dononko BJP mei no entry Ab dhobhi ka …,anger
18707,neutral,@ Subhash96520068 Yeh koi videsh nahi hai jaha Sadko per log Nikal aate hai . Evm ki gadbadi ki jaanch karaiye aur p … https // t . co / 8pF1eZgp3m,anger
23828,neutral,@ whosthatmiss Lol ..... I haven ’ t eaten boondi ke laddoo in ages as well ! Wish I got them here !,joy
21196,neutral,@ TheSamirAbbas Ab hamari raksha to bhagvan hi kar sakta hai q ki jahan ka system & sarkar hi aaropiyon ko bacha rah … https // t . co / bR4OQR08fG,anger
25279,neutral,RT @ SumitDesai99 @ Sharmistha _ GK @ RahulGandhi no no no u have not boycotted godi media whereas akhilesh has rahul murkh will not boyc …,anger
11339,neutral,@ nytimes That's cause we have nutty new agey humans in the U . S . Social media not helpful . Fake News !,anger
38757,neutral,@ shariq83 @ Anshuman230 @ bprerna To jai Shree ram kahne ko tumse to Nahi kah rahe na ab kya Hindu Jai Shree Ram Bhi Nahi kah Sakta India m .,anger
26967,neutral,Uske late Message Karne pr Breakup krne pr utar jaogi ... Or Bio me I'm Mature now likhogi Aisa kaisa chlega didi ...!!!,anger
37347,neutral,@_ NOT0RI0US Haye mere ghr waly nae maneyy yr mene socha tha media field but psychology le bethaa humey,sadness
13972,neutral,Na Jane kahan hai mere dil ki rani usse love bahut hai is baat ka usko andaza bi nahi hai jina bi muskil uske bina … https // t . co / xFzO9jKMHB,sadness
4407,neutral,@ Manzoorjakhro2 @ TigerShroff _ FC @ iTIGERSHROFFML @ iTIGERSHROFF Sid ki flop movie count Kar le pehele Tera Sid biggest flop,anger
20406,neutral,RT @ TechnicalGuruji Good Morning Dosto ... Aap ke liye seedha @ realmemobiles factory se ekdum fresh smartphones ... Kya kehte ho ?? https // t . c …,joy
4078,neutral,Jitne Tweet Karna Hai Kar Kyu Ki Janta Bhi Ye Chahti Hai @ sardanarohit Bakre Ki Maa Kab Tak Kher Benayegi Bechare K … https // t co / J6TLr0V9r0,anger
6769,neutral,@ claudey _ jivo You can keep it xxx,joy
8261,neutral,Surat ki takchsila apartment ki ghatna pr dukh vyakt krta hu ... aur ye slah hai mera ki public place ya bde bulding … https // t . co / eq5TMq54G0,sadness
19000,neutral,@ ImsomethingnU Lekin mjje banana nai ataa 😢😢 https // t co / AYIFGD2R9D,sadness
37214,neutral,@ naijonam Hindi ka virodh nahi karte ... Hindi imposition ka virodh karte hein ... Waise Karnataka me Hindi schools m … https // t . co / BpBXsuQNwc,anger
30350,neutral,@ DrPkVats @ ahmeii3366 @ TarekFatah Bhai Pakistan mein suwar ka ghoost nahi milta . Agar aisa hoha tu hum aysa nahi ka … https // t . co / kxQql3SUOc,anger
5830,neutral,@ kiran _ patniak Koi bhi ghatna hojaye .... tumlog sale sabhi me sampradayik jatibad ki rajneeti karoge hi .... sale chu … https // t . co / 5zkeHWStcz,anger
7243,neutral,To all Congress supporters Remember # maukamauka ad on star sports during cricket World Cup . Keep your crackers for … https // t . co / FcN2GzW6xe,anger
16485,neutral,@ khanumarfa Jo kisi ko jhuta bole smjh Jana wo sabse bada jhuta Yeh apki gawahi ne dikha dia Waise aapke articles … https // t . co / AT5IrxVZlr,anger
23931,neutral,@ DrAliJamal0 @ fawadchaudhry @ ImranKhanPTI # leader hokar @ biwi ke kehne par chalta hai aur ek taraf # safdar hai … https // t . co / XrbQ1lJbc2,anger
16623,neutral,RT @ sarims _ site Mene aik naya night suit liya hai kurtay ki shape mein sara time pehan ke sounga eid waley din 🙂,joy
9142,neutral,@ N42182951 @ MamataOfficial Jai Hind - Jai Bharat . 🙏 Jis din hamare Bharat desh me ye naara har baccha - baccha bo … https // t . co / UlJnt6o0Wv,joy
26804,neutral,@ THETCCWORLD TCC scam ab kuch nahi hone wala .... Maine 1 BTC + dubo diya isme ... Don't Invest,anger
6078,neutral,@ HayatPreghal Acha hai borhi sahi laikin apne khandan ki orat ko maidan main laya Ali Wazir ... Warna tou abhi tak p … https // t . co / QSFvIc6ZT7,anger
16131,neutral,Didi ... Ghamand mat karo .. Ahankaar to Ravan ka bhi toot gaya tha ... https // t . co / kH8nSxJ76k,anger
17633,neutral,@ SUGAPlCS Yes V ... We understand how you're feeling right now .... Trust us we really do 😭❤️,sadness
44068,neutral,RT @ thekochipost Sabka Saath Sabka Vikas Sabka Viswas | @ JasoosKutty https // t . co / Rdkc8RQ58z,trust
33783,neutral,@ RajTiwa56444261 Sahi baat . Chunav me Pappu ki energy exhaust ho gayi hai . Jabtak Bangkok me jaakar masaaz nahi kar … https // t . co / jRE7EVN4wN,anger
29273,neutral,RT @ SonyTV It is going to be Super Fun on # SuperDancerChapter3 when Mr . Theek Hai Saksham & @ BeingSalmanKhan come together . Don't miss th …,joy
13472,neutral,@ SHABAZGIL Shukar hai ye pathan nae warna # PTM nay is pr b wae dramay krnay thay In ki harkato ki waja say bht jal … https // t co / u7k1EUYpk3,anger
15051,neutral,@ aajtak Jit ho gyi but iske sath jo kuch difficulties face krni paD rhi heiN unke baare meN bhi btaiye Formality hi kar dijiye,sadness
1276,neutral,RT @ official _ engr @ peaceforchange Sir merey lye bahut khoshi ka maqam hoga agr ap ne mujy reply kya . Love you sir ❤ https // t . co / 3U8gb93Jl9,joy
40337,neutral,@ ShabnamGulwazir Sirf resign nahi balky ye aor is ki sister article 62 63 par pura nahi utarti in ko jail jana hoga .. asli insaf hoga ..,anger
23129,neutral,RT @ Guy _ marwaadi Roshan Oye Roshan meh JCB ki khudai dekh k aaya Roshan https // t co / RQQ5V4glFP,joy
28982,neutral,@ DutyOfAPatriot @ Jali _ Cat Made it there last night . I ’ ll find and follow you ! https // t . co / oI1QPiHwSD,joy
26731,neutral,RT @ LimelightNI 🚨@ LimelightNI weekly listings ticket competition 🚨 🔁 RT FOLLOW us + REPLY with which gig you'd love to go to & you could W …,joy
7626,neutral,@ hari _ bakolia @ ZeeNews @ CodeRedPunk Tab toh tu starting se hi topic se bhatka hua h Ja ke dekh record me baba kya bol ra 🤣,joy
8845,neutral,@ badTAEmiz It's alright We can hear the music 😄💜💜💜 Hoseok really loves her halsey Achi Baji 😂💜💜💜,joy
14115,neutral,Nafrat Ki Duniya Ko ( Video Song ) | Haathi Mere Saathi | Rajesh Khanna & Tanuja https // t . co / kFUisDHvcs,anger
14537,neutral,@ Jmih _ BB me sef chale but this summer will be different,joy
11570,neutral,Rape cases Yeh aaisa masla hai kay jis kay against har 2nd person awaaz uthata hi but phir kuch din mai woh chup k … https // t . co / MuChXUSDQu,sadness
7308,neutral,Today I realized I had a problem when I was feeling bad and I went to Ulta . Not to buy anything . Just to be among s … https // t . co / uNurQavqdW,sadness
35709,neutral,Monirul Islam ko parti Se bahar nikalo warna BJP west bengal me bagawat ho jaiga https // t co / z8TQynL7tD,anger
